,location,date,total_cases,new_cases,total_deaths,new_deaths,population,cases_per_million
174729,India,2023-03-30,44704147.0,0.0,530831.0,0.0,1417173120,0.03154459139049998
174730,India,2023-03-31,44704147.0,0.0,530831.0,0.0,1417173120,0.03154459139049998
174731,India,2023-04-01,44704147.0,0.0,530831.0,0.0,1417173120,0.03154459139049998
174732,India,2023-04-02,44722605.0,18458.0,530881.0,50.0,1417173120,0.03155761591075055
174733,India,2023-04-03,44722605.0,0.0,530881.0,0.0,1417173120,0.03155761591075055
174734,India,2023-04-04,44722605.0,0.0,530881.0,0.0,1417173120,0.03155761591075055
174735,India,2023-04-05,44722605.0,0.0,530881.0,0.0,1417173120,0.03155761591075055
174736,India,2023-04-06,44722605.0,0.0,530881.0,0.0,1417173120,0.03155761591075055
174737,India,2023-04-07,44722605.0,0.0,530881.0,0.0,1417173120,0.03155761591075055
174738,India,2023-04-08,44722605.0,0.0,530881.0,0.0,1417173120,0.03155761591075055
174739,India,2023-04-09,44756616.0,34011.0,530965.0,84.0,1417173120,0.03158161509583247
174740,India,2023-04-10,44756616.0,0.0,530965.0,0.0,1417173120,0.03158161509583247
174741,India,2023-04-11,44756616.0,0.0,530965.0,0.0,1417173120,0.03158161509583247
174742,India,2023-04-12,44756616.0,0.0,530965.0,0.0,1417173120,0.03158161509583247
174743,India,2023-04-13,44756616.0,0.0,530965.0,0.0,1417173120,0.03158161509583247
174744,India,2023-04-14,44756616.0,0.0,530965.0,0.0,1417173120,0.03158161509583247
174745,India,2023-04-15,44756616.0,0.0,530965.0,0.0,1417173120,0.03158161509583247
174746,India,2023-04-16,44818115.0,61499.0,531114.0,149.0,1417173120,0.0316250106409018
174747,India,2023-04-17,44818115.0,0.0,531114.0,0.0,1417173120,0.0316250106409018
174748,India,2023-04-18,44818115.0,0.0,531114.0,0.0,1417173120,0.0316250106409018
174749,India,2023-04-19,44818115.0,0.0,531114.0,0.0,1417173120,0.0316250106409018
174750,India,2023-04-20,44818115.0,0.0,531114.0,0.0,1417173120,0.0316250106409018
174751,India,2023-04-21,44818115.0,0.0,531114.0,0.0,1417173120,0.0316250106409018
174752,India,2023-04-22,44818115.0,0.0,531114.0,0.0,1417173120,0.0316250106409018
174753,India,2023-04-23,44891989.0,73874.0,531329.0,215.0,1417173120,0.03167713835836796
174754,India,2023-04-24,44891989.0,0.0,531329.0,0.0,1417173120,0.03167713835836796
174755,India,2023-04-25,44891989.0,0.0,531329.0,0.0,1417173120,0.03167713835836796
174756,India,2023-04-26,44891989.0,0.0,531329.0,0.0,1417173120,0.03167713835836796
174757,India,2023-04-27,44891989.0,0.0,531329.0,0.0,1417173120,0.03167713835836796
174758,India,2023-04-28,44891989.0,0.0,531329.0,0.0,1417173120,0.03167713835836796
174759,India,2023-04-29,44891989.0,0.0,531329.0,0.0,1417173120,0.03167713835836796
174760,India,2023-04-30,44945389.0,53400.0,531533.0,204.0,1417173120,0.031714819005316724
174761,India,2023-05-01,44945389.0,0.0,531533.0,0.0,1417173120,0.031714819005316724
174762,India,2023-05-02,44945389.0,0.0,531533.0,0.0,1417173120,0.031714819005316724
174763,India,2023-05-03,44945389.0,0.0,531533.0,0.0,1417173120,0.031714819005316724
174764,India,2023-05-04,44945389.0,0.0,531533.0,0.0,1417173120,0.031714819005316724
174765,India,2023-05-05,44945389.0,0.0,531533.0,0.0,1417173120,0.031714819005316724
174766,India,2023-05-06,44945389.0,0.0,531533.0,0.0,1417173120,0.031714819005316724
174767,India,2023-05-07,44969630.0,24241.0,531680.0,147.0,1417173120,0.031731924184393225
174768,India,2023-05-08,44969630.0,0.0,531680.0,0.0,1417173120,0.031731924184393225
174769,India,2023-05-09,44969630.0,0.0,531680.0,0.0,1417173120,0.031731924184393225
174770,India,2023-05-10,44969630.0,0.0,531680.0,0.0,1417173120,0.031731924184393225
174771,India,2023-05-11,44969630.0,0.0,531680.0,0.0,1417173120,0.031731924184393225
174772,India,2023-05-12,44969630.0,0.0,531680.0,0.0,1417173120,0.031731924184393225
174773,India,2023-05-13,44969630.0,0.0,531680.0,0.0,1417173120,0.031731924184393225
174774,India,2023-05-14,44980674.0,11044.0,531770.0,90.0,1417173120,0.03173971716313671
174775,India,2023-05-15,44980674.0,0.0,531770.0,0.0,1417173120,0.03173971716313671
174776,India,2023-05-16,44980674.0,0.0,531770.0,0.0,1417173120,0.03173971716313671
174777,India,2023-05-17,44980674.0,0.0,531770.0,0.0,1417173120,0.03173971716313671
174778,India,2023-05-18,44980674.0,0.0,531770.0,0.0,1417173120,0.03173971716313671
174779,India,2023-05-19,44980674.0,0.0,531770.0,0.0,1417173120,0.03173971716313671
174780,India,2023-05-20,44980674.0,0.0,531770.0,0.0,1417173120,0.03173971716313671
174781,India,2023-05-21,44986461.0,5787.0,531832.0,62.0,1417173120,0.03174380064448301
174782,India,2023-05-22,44986461.0,0.0,531832.0,0.0,1417173120,0.03174380064448301
174783,India,2023-05-23,44986461.0,0.0,531832.0,0.0,1417173120,0.03174380064448301
174784,India,2023-05-24,44986461.0,0.0,531832.0,0.0,1417173120,0.03174380064448301
174785,India,2023-05-25,44986461.0,0.0,531832.0,0.0,1417173120,0.03174380064448301
174786,India,2023-05-26,44986461.0,0.0,531832.0,0.0,1417173120,0.03174380064448301
174787,India,2023-05-27,44986461.0,0.0,531832.0,0.0,1417173120,0.03174380064448301
174788,India,2023-05-28,44989744.0,3283.0,531864.0,32.0,1417173120,0.031746117228077256
174789,India,2023-05-29,44989744.0,0.0,531864.0,0.0,1417173120,0.031746117228077256
174790,India,2023-05-30,44989744.0,0.0,531864.0,0.0,1417173120,0.031746117228077256
174791,India,2023-05-31,44989744.0,0.0,531864.0,0.0,1417173120,0.031746117228077256
174792,India,2023-06-01,44989744.0,0.0,531864.0,0.0,1417173120,0.031746117228077256
174793,India,2023-06-02,44989744.0,0.0,531864.0,0.0,1417173120,0.031746117228077256
174794,India,2023-06-03,44989744.0,0.0,531864.0,0.0,1417173120,0.031746117228077256
174795,India,2023-06-04,44991582.0,1838.0,531880.0,16.0,1417173120,0.031747414176187594
174796,India,2023-06-05,44991582.0,0.0,531880.0,0.0,1417173120,0.031747414176187594
174797,India,2023-06-06,44991582.0,0.0,531880.0,0.0,1417173120,0.031747414176187594
174798,India,2023-06-07,44991582.0,0.0,531880.0,0.0,1417173120,0.031747414176187594
174799,India,2023-06-08,44991582.0,0.0,531880.0,0.0,1417173120,0.031747414176187594
174800,India,2023-06-09,44991582.0,0.0,531880.0,0.0,1417173120,0.031747414176187594
174801,India,2023-06-10,44991582.0,0.0,531880.0,0.0,1417173120,0.031747414176187594
174802,India,2023-06-11,44992788.0,1206.0,531891.0,11.0,1417173120,0.031748265166079356
174803,India,2023-06-12,44992788.0,0.0,531891.0,0.0,1417173120,0.031748265166079356
174804,India,2023-06-13,44992788.0,0.0,531891.0,0.0,1417173120,0.031748265166079356
174805,India,2023-06-14,44992788.0,0.0,531891.0,0.0,1417173120,0.031748265166079356
174806,India,2023-06-15,44992788.0,0.0,531891.0,0.0,1417173120,0.031748265166079356
174807,India,2023-06-16,44992788.0,0.0,531891.0,0.0,1417173120,0.031748265166079356
174808,India,2023-06-17,44992788.0,0.0,531891.0,0.0,1417173120,0.031748265166079356
174809,India,2023-06-18,44993480.0,692.0,531895.0,4.0,1417173120,0.031748753462103485
174810,India,2023-06-19,44993480.0,0.0,531895.0,0.0,1417173120,0.031748753462103485
174811,India,2023-06-20,44993480.0,0.0,531895.0,0.0,1417173120,0.031748753462103485
174812,India,2023-06-21,44993480.0,0.0,531895.0,0.0,1417173120,0.031748753462103485
174813,India,2023-06-22,44993480.0,0.0,531895.0,0.0,1417173120,0.031748753462103485
174814,India,2023-06-23,44993480.0,0.0,531895.0,0.0,1417173120,0.031748753462103485
174815,India,2023-06-24,44993480.0,0.0,531895.0,0.0,1417173120,0.031748753462103485
174816,India,2023-06-25,44993952.0,472.0,531903.0,8.0,1417173120,0.03174908651950723
174817,India,2023-06-26,44993952.0,0.0,531903.0,0.0,1417173120,0.03174908651950723
174818,India,2023-06-27,44993952.0,0.0,531903.0,0.0,1417173120,0.03174908651950723
174819,India,2023-06-28,44993952.0,0.0,531903.0,0.0,1417173120,0.03174908651950723
174820,India,2023-06-29,44993952.0,0.0,531903.0,0.0,1417173120,0.03174908651950723
174821,India,2023-06-30,44993952.0,0.0,531903.0,0.0,1417173120,0.03174908651950723
174822,India,2023-07-01,44993952.0,0.0,531903.0,0.0,1417173120,0.03174908651950723
174823,India,2023-07-02,44994281.0,329.0,531907.0,4.0,1417173120,0.03174931867180772
174824,India,2023-07-03,44994281.0,0.0,531907.0,0.0,1417173120,0.03174931867180772
174825,India,2023-07-04,44994281.0,0.0,531907.0,0.0,1417173120,0.03174931867180772
174826,India,2023-07-05,44994281.0,0.0,531907.0,0.0,1417173120,0.03174931867180772
174827,India,2023-07-06,44994281.0,0.0,531907.0,0.0,1417173120,0.03174931867180772
174828,India,2023-07-07,44994281.0,0.0,531907.0,0.0,1417173120,0.03174931867180772
174829,India,2023-07-08,44994281.0,0.0,531907.0,0.0,1417173120,0.03174931867180772
174830,India,2023-07-09,44994575.0,294.0,531913.0,6.0,1417173120,0.031749526127054964
174831,India,2023-07-10,44994575.0,0.0,531913.0,0.0,1417173120,0.031749526127054964
174832,India,2023-07-11,44994575.0,0.0,531913.0,0.0,1417173120,0.031749526127054964
174833,India,2023-07-12,44994575.0,0.0,531913.0,0.0,1417173120,0.031749526127054964
174834,India,2023-07-13,44994575.0,0.0,531913.0,0.0,1417173120,0.031749526127054964
174835,India,2023-07-14,44994575.0,0.0,531913.0,0.0,1417173120,0.031749526127054964
174836,India,2023-07-15,44994575.0,0.0,531913.0,0.0,1417173120,0.031749526127054964
174837,India,2023-07-16,44994878.0,303.0,531915.0,2.0,1417173120,0.031749739932973045
174838,India,2023-07-17,44994878.0,0.0,531915.0,0.0,1417173120,0.031749739932973045
174839,India,2023-07-18,44994878.0,0.0,531915.0,0.0,1417173120,0.031749739932973045
174840,India,2023-07-19,44994878.0,0.0,531915.0,0.0,1417173120,0.031749739932973045
174841,India,2023-07-20,44994878.0,0.0,531915.0,0.0,1417173120,0.031749739932973045
174842,India,2023-07-21,44994878.0,0.0,531915.0,0.0,1417173120,0.031749739932973045
174843,India,2023-07-22,44994878.0,0.0,531915.0,0.0,1417173120,0.031749739932973045
174844,India,2023-07-23,44995264.0,386.0,531915.0,0.0,1417173120,0.03175001230618882
174845,India,2023-07-24,44995264.0,0.0,531915.0,0.0,1417173120,0.03175001230618882
174846,India,2023-07-25,44995264.0,0.0,531915.0,0.0,1417173120,0.03175001230618882
174847,India,2023-07-26,44995264.0,0.0,531915.0,0.0,1417173120,0.03175001230618882
174848,India,2023-07-27,44995264.0,0.0,531915.0,0.0,1417173120,0.03175001230618882
174849,India,2023-07-28,44995264.0,0.0,531915.0,0.0,1417173120,0.03175001230618882
174850,India,2023-07-29,44995264.0,0.0,531915.0,0.0,1417173120,0.03175001230618882
174851,India,2023-07-30,44995588.0,324.0,531916.0,1.0,1417173120,0.03175024093033884
174852,India,2023-07-31,44995588.0,0.0,531916.0,0.0,1417173120,0.03175024093033884
174853,India,2023-08-01,44995588.0,0.0,531916.0,0.0,1417173120,0.03175024093033884
174854,India,2023-08-02,44995588.0,0.0,531916.0,0.0,1417173120,0.03175024093033884
174855,India,2023-08-03,44995588.0,0.0,531916.0,0.0,1417173120,0.03175024093033884
174856,India,2023-08-04,44995588.0,0.0,531916.0,0.0,1417173120,0.03175024093033884
174857,India,2023-08-05,44995588.0,0.0,531916.0,0.0,1417173120,0.03175024093033884
174858,India,2023-08-06,44995980.0,392.0,531918.0,2.0,1417173120,0.03175051753733517
174859,India,2023-08-07,44995980.0,0.0,531918.0,0.0,1417173120,0.03175051753733517
174860,India,2023-08-08,44995980.0,0.0,531918.0,0.0,1417173120,0.03175051753733517
174861,India,2023-08-09,44995980.0,0.0,531918.0,0.0,1417173120,0.03175051753733517
174862,India,2023-08-10,44995980.0,0.0,531918.0,0.0,1417173120,0.03175051753733517
174863,India,2023-08-11,44995980.0,0.0,531918.0,0.0,1417173120,0.03175051753733517
174864,India,2023-08-12,44995980.0,0.0,531918.0,0.0,1417173120,0.03175051753733517
174865,India,2023-08-13,44996274.0,294.0,531921.0,3.0,1417173120,0.03175072499258241
174866,India,2023-08-14,44996274.0,0.0,531921.0,0.0,1417173120,0.03175072499258241
174867,India,2023-08-15,44996274.0,0.0,531921.0,0.0,1417173120,0.03175072499258241
174868,India,2023-08-16,44996274.0,0.0,531921.0,0.0,1417173120,0.03175072499258241
174869,India,2023-08-17,44996274.0,0.0,531921.0,0.0,1417173120,0.03175072499258241
174870,India,2023-08-18,44996274.0,0.0,531921.0,0.0,1417173120,0.03175072499258241
174871,India,2023-08-19,44996274.0,0.0,531921.0,0.0,1417173120,0.03175072499258241
174872,India,2023-08-20,44996599.0,325.0,531925.0,4.0,1417173120,0.03175095432236254
174873,India,2023-08-21,44996599.0,0.0,531925.0,0.0,1417173120,0.03175095432236254
174874,India,2023-08-22,44996599.0,0.0,531925.0,0.0,1417173120,0.03175095432236254
174875,India,2023-08-23,44996599.0,0.0,531925.0,0.0,1417173120,0.03175095432236254
174876,India,2023-08-24,44996599.0,0.0,531925.0,0.0,1417173120,0.03175095432236254
174877,India,2023-08-25,44996599.0,0.0,531925.0,0.0,1417173120,0.03175095432236254
174878,India,2023-08-26,44996599.0,0.0,531925.0,0.0,1417173120,0.03175095432236254
174879,India,2023-08-27,44996963.0,364.0,531928.0,3.0,1417173120,0.03175121117171627
174880,India,2023-08-28,44996963.0,0.0,531928.0,0.0,1417173120,0.03175121117171627
174881,India,2023-08-29,44996963.0,0.0,531928.0,0.0,1417173120,0.03175121117171627
174882,India,2023-08-30,44996963.0,0.0,531928.0,0.0,1417173120,0.03175121117171627
174883,India,2023-08-31,44996963.0,0.0,531928.0,0.0,1417173120,0.03175121117171627
174884,India,2023-09-01,44996963.0,0.0,531928.0,0.0,1417173120,0.03175121117171627
174885,India,2023-09-02,44996963.0,0.0,531928.0,0.0,1417173120,0.03175121117171627
174886,India,2023-09-03,44997326.0,363.0,532023.0,95.0,1417173120,0.03175146731543991
174887,India,2023-09-04,44997326.0,0.0,532023.0,0.0,1417173120,0.03175146731543991
174888,India,2023-09-05,44997326.0,0.0,532023.0,0.0,1417173120,0.03175146731543991
174889,India,2023-09-06,44997326.0,0.0,532023.0,0.0,1417173120,0.03175146731543991
174890,India,2023-09-07,44997326.0,0.0,532023.0,0.0,1417173120,0.03175146731543991
174891,India,2023-09-08,44997326.0,0.0,532023.0,0.0,1417173120,0.03175146731543991
174892,India,2023-09-09,44997326.0,0.0,532023.0,0.0,1417173120,0.03175146731543991
174893,India,2023-09-10,44997710.0,384.0,532027.0,4.0,1417173120,0.0317517382773955
174894,India,2023-09-11,44997710.0,0.0,532027.0,0.0,1417173120,0.0317517382773955
174895,India,2023-09-12,44997710.0,0.0,532027.0,0.0,1417173120,0.0317517382773955
174896,India,2023-09-13,44997710.0,0.0,532027.0,0.0,1417173120,0.0317517382773955
174897,India,2023-09-14,44997710.0,0.0,532027.0,0.0,1417173120,0.0317517382773955
174898,India,2023-09-15,44997710.0,0.0,532027.0,0.0,1417173120,0.0317517382773955
174899,India,2023-09-16,44997710.0,0.0,532027.0,0.0,1417173120,0.0317517382773955
174900,India,2023-09-17,44998162.0,452.0,532030.0,3.0,1417173120,0.031752057222197386
174901,India,2023-09-18,44998162.0,0.0,532030.0,0.0,1417173120,0.031752057222197386
174902,India,2023-09-19,44998162.0,0.0,532030.0,0.0,1417173120,0.031752057222197386
174903,India,2023-09-20,44998162.0,0.0,532030.0,0.0,1417173120,0.031752057222197386
174904,India,2023-09-21,44998162.0,0.0,532030.0,0.0,1417173120,0.031752057222197386
174905,India,2023-09-22,44998162.0,0.0,532030.0,0.0,1417173120,0.031752057222197386
174906,India,2023-09-23,44998162.0,0.0,532030.0,0.0,1417173120,0.031752057222197386
174907,India,2023-09-24,44998525.0,363.0,532031.0,1.0,1417173120,0.03175231336592103
174908,India,2023-09-25,44998525.0,0.0,532031.0,0.0,1417173120,0.03175231336592103
174909,India,2023-09-26,44998525.0,0.0,532031.0,0.0,1417173120,0.03175231336592103
174910,India,2023-09-27,44998525.0,0.0,532031.0,0.0,1417173120,0.03175231336592103
174911,India,2023-09-28,44998525.0,0.0,532031.0,0.0,1417173120,0.03175231336592103
174912,India,2023-09-29,44998525.0,0.0,532031.0,0.0,1417173120,0.03175231336592103
174913,India,2023-09-30,44998525.0,0.0,532031.0,0.0,1417173120,0.03175231336592103
174914,India,2023-10-01,44998838.0,313.0,532032.0,1.0,1417173120,0.031752534228140034
174915,India,2023-10-02,44998838.0,0.0,532032.0,0.0,1417173120,0.031752534228140034
174916,India,2023-10-03,44998838.0,0.0,532032.0,0.0,1417173120,0.031752534228140034
174917,India,2023-10-04,44998838.0,0.0,532032.0,0.0,1417173120,0.031752534228140034
174918,India,2023-10-05,44998838.0,0.0,532032.0,0.0,1417173120,0.031752534228140034
174919,India,2023-10-06,44998838.0,0.0,532032.0,0.0,1417173120,0.031752534228140034
174920,India,2023-10-07,44998838.0,0.0,532032.0,0.0,1417173120,0.031752534228140034
174921,India,2023-10-08,44999328.0,490.0,532034.0,2.0,1417173120,0.03175287998688544
174922,India,2023-10-09,44999328.0,0.0,532034.0,0.0,1417173120,0.03175287998688544
174923,India,2023-10-10,44999328.0,0.0,532034.0,0.0,1417173120,0.03175287998688544
174924,India,2023-10-11,44999328.0,0.0,532034.0,0.0,1417173120,0.03175287998688544
174925,India,2023-10-12,44999328.0,0.0,532034.0,0.0,1417173120,0.03175287998688544
174926,India,2023-10-13,44999328.0,0.0,532034.0,0.0,1417173120,0.03175287998688544
174927,India,2023-10-14,44999328.0,0.0,532034.0,0.0,1417173120,0.03175287998688544
174928,India,2023-10-15,44999588.0,260.0,532037.0,3.0,1417173120,0.03175306345070954
174929,India,2023-10-16,44999588.0,0.0,532037.0,0.0,1417173120,0.03175306345070954
174930,India,2023-10-17,44999588.0,0.0,532037.0,0.0,1417173120,0.03175306345070954
174931,India,2023-10-18,44999588.0,0.0,532037.0,0.0,1417173120,0.03175306345070954
174932,India,2023-10-19,44999588.0,0.0,532037.0,0.0,1417173120,0.03175306345070954
174933,India,2023-10-20,44999588.0,0.0,532037.0,0.0,1417173120,0.03175306345070954
174934,India,2023-10-21,44999588.0,0.0,532037.0,0.0,1417173120,0.03175306345070954
174935,India,2023-10-22,45001052.0,1464.0,533291.0,1254.0,1417173120,0.03175409649316521
174936,India,2023-10-23,45001052.0,0.0,533291.0,0.0,1417173120,0.03175409649316521
174937,India,2023-10-24,45001052.0,0.0,533291.0,0.0,1417173120,0.03175409649316521
174938,India,2023-10-25,45001052.0,0.0,533291.0,0.0,1417173120,0.03175409649316521
174939,India,2023-10-26,45001052.0,0.0,533291.0,0.0,1417173120,0.03175409649316521
174940,India,2023-10-27,45001052.0,0.0,533291.0,0.0,1417173120,0.03175409649316521
174941,India,2023-10-28,45001052.0,0.0,533291.0,0.0,1417173120,0.03175409649316521
174942,India,2023-10-29,45001245.0,193.0,533293.0,2.0,1417173120,0.0317542326797731
174943,India,2023-10-30,45001245.0,0.0,533293.0,0.0,1417173120,0.0317542326797731
174944,India,2023-10-31,45001245.0,0.0,533293.0,0.0,1417173120,0.0317542326797731
174945,India,2023-11-01,45001245.0,0.0,533293.0,0.0,1417173120,0.0317542326797731
174946,India,2023-11-02,45001245.0,0.0,533293.0,0.0,1417173120,0.0317542326797731
174947,India,2023-11-03,45001245.0,0.0,533293.0,0.0,1417173120,0.0317542326797731
174948,India,2023-11-04,45001245.0,0.0,533293.0,0.0,1417173120,0.0317542326797731
174949,India,2023-11-05,45001384.0,139.0,533294.0,1.0,1417173120,0.03175433076235598
174950,India,2023-11-06,45001384.0,0.0,533294.0,0.0,1417173120,0.03175433076235598
174951,India,2023-11-07,45001384.0,0.0,533294.0,0.0,1417173120,0.03175433076235598
174952,India,2023-11-08,45001384.0,0.0,533294.0,0.0,1417173120,0.03175433076235598
174953,India,2023-11-09,45001384.0,0.0,533294.0,0.0,1417173120,0.03175433076235598
174954,India,2023-11-10,45001384.0,0.0,533294.0,0.0,1417173120,0.03175433076235598
174955,India,2023-11-11,45001384.0,0.0,533294.0,0.0,1417173120,0.03175433076235598
174956,India,2023-11-12,45001456.0,72.0,533295.0,1.0,1417173120,0.03175438156772265
174957,India,2023-11-13,45001456.0,0.0,533295.0,0.0,1417173120,0.03175438156772265
174958,India,2023-11-14,45001456.0,0.0,533295.0,0.0,1417173120,0.03175438156772265
174959,India,2023-11-15,45001456.0,0.0,533295.0,0.0,1417173120,0.03175438156772265
174960,India,2023-11-16,45001456.0,0.0,533295.0,0.0,1417173120,0.03175438156772265
174961,India,2023-11-17,45001456.0,0.0,533295.0,0.0,1417173120,0.03175438156772265
174962,India,2023-11-18,45001456.0,0.0,533295.0,0.0,1417173120,0.03175438156772265
174963,India,2023-11-19,45001575.0,119.0,533295.0,0.0,1417173120,0.031754465537703676
174964,India,2023-11-20,45001575.0,0.0,533295.0,0.0,1417173120,0.031754465537703676
174965,India,2023-11-21,45001575.0,0.0,533295.0,0.0,1417173120,0.031754465537703676
174966,India,2023-11-22,45001575.0,0.0,533295.0,0.0,1417173120,0.031754465537703676
174967,India,2023-11-23,45001575.0,0.0,533295.0,0.0,1417173120,0.031754465537703676
174968,India,2023-11-24,45001575.0,0.0,533295.0,0.0,1417173120,0.031754465537703676
174969,India,2023-11-25,45001575.0,0.0,533295.0,0.0,1417173120,0.031754465537703676
174970,India,2023-11-26,45001764.0,189.0,533298.0,3.0,1417173120,0.03175459890179119
174971,India,2023-11-27,45001764.0,0.0,533298.0,0.0,1417173120,0.03175459890179119
174972,India,2023-11-28,45001764.0,0.0,533298.0,0.0,1417173120,0.03175459890179119
174973,India,2023-11-29,45001764.0,0.0,533298.0,0.0,1417173120,0.03175459890179119
174974,India,2023-11-30,45001764.0,0.0,533298.0,0.0,1417173120,0.03175459890179119
174975,India,2023-12-01,45001764.0,0.0,533298.0,0.0,1417173120,0.03175459890179119
174976,India,2023-12-02,45001764.0,0.0,533298.0,0.0,1417173120,0.03175459890179119
174977,India,2023-12-03,45002179.0,415.0,533300.0,2.0,1417173120,0.03175489173827965
174978,India,2023-12-04,45002179.0,0.0,533300.0,0.0,1417173120,0.03175489173827965
174979,India,2023-12-05,45002179.0,0.0,533300.0,0.0,1417173120,0.03175489173827965
174980,India,2023-12-06,45002179.0,0.0,533300.0,0.0,1417173120,0.03175489173827965
174981,India,2023-12-07,45002179.0,0.0,533300.0,0.0,1417173120,0.03175489173827965
174982,India,2023-12-08,45002179.0,0.0,533300.0,0.0,1417173120,0.03175489173827965
174983,India,2023-12-09,45002179.0,0.0,533300.0,0.0,1417173120,0.03175489173827965
174984,India,2023-12-10,45003055.0,876.0,533306.0,6.0,1417173120,0.03175550987024084
174985,India,2023-12-11,45003055.0,0.0,533306.0,0.0,1417173120,0.03175550987024084
174986,India,2023-12-12,45003055.0,0.0,533306.0,0.0,1417173120,0.03175550987024084
174987,India,2023-12-13,45003055.0,0.0,533306.0,0.0,1417173120,0.03175550987024084
174988,India,2023-12-14,45003055.0,0.0,533306.0,0.0,1417173120,0.03175550987024084
174989,India,2023-12-15,45003055.0,0.0,533306.0,0.0,1417173120,0.03175550987024084
174990,India,2023-12-16,45003055.0,0.0,533306.0,0.0,1417173120,0.03175550987024084
174991,India,2023-12-17,45004816.0,1761.0,533316.0,10.0,1417173120,0.03175675248483403
174992,India,2023-12-18,45004816.0,0.0,533316.0,0.0,1417173120,0.03175675248483403
174993,India,2023-12-19,45004816.0,0.0,533316.0,0.0,1417173120,0.03175675248483403
174994,India,2023-12-20,45004816.0,0.0,533316.0,0.0,1417173120,0.03175675248483403
174995,India,2023-12-21,45004816.0,0.0,533316.0,0.0,1417173120,0.03175675248483403
174996,India,2023-12-22,45004816.0,0.0,533316.0,0.0,1417173120,0.03175675248483403
174997,India,2023-12-23,45004816.0,0.0,533316.0,0.0,1417173120,0.03175675248483403
174998,India,2023-12-24,45008620.0,3804.0,533333.0,17.0,1417173120,0.03175943670170656
174999,India,2023-12-25,45008620.0,0.0,533333.0,0.0,1417173120,0.03175943670170656
175000,India,2023-12-26,45008620.0,0.0,533333.0,0.0,1417173120,0.03175943670170656
175001,India,2023-12-27,45008620.0,0.0,533333.0,0.0,1417173120,0.03175943670170656
175002,India,2023-12-28,45008620.0,0.0,533333.0,0.0,1417173120,0.03175943670170656
175003,India,2023-12-29,45008620.0,0.0,533333.0,0.0,1417173120,0.03175943670170656
175004,India,2023-12-30,45008620.0,0.0,533333.0,0.0,1417173120,0.03175943670170656
175005,India,2023-12-31,45013172.0,4552.0,533361.0,28.0,1417173120,0.03176264872988841
175006,India,2024-01-01,45013172.0,0.0,533361.0,0.0,1417173120,0.03176264872988841
175007,India,2024-01-02,45013172.0,0.0,533361.0,0.0,1417173120,0.03176264872988841
175008,India,2024-01-03,45013172.0,0.0,533361.0,0.0,1417173120,0.03176264872988841
175009,India,2024-01-04,45013172.0,0.0,533361.0,0.0,1417173120,0.03176264872988841
175010,India,2024-01-05,45013172.0,0.0,533361.0,0.0,1417173120,0.03176264872988841
175011,India,2024-01-06,45013172.0,0.0,533361.0,0.0,1417173120,0.03176264872988841
175012,India,2024-01-07,45018134.0,4962.0,533392.0,31.0,1417173120,0.03176615006640826
175013,India,2024-01-08,45018134.0,0.0,533392.0,0.0,1417173120,0.03176615006640826
175014,India,2024-01-09,45018134.0,0.0,533392.0,0.0,1417173120,0.03176615006640826
175015,India,2024-01-10,45018134.0,0.0,533392.0,0.0,1417173120,0.03176615006640826
175016,India,2024-01-11,45018134.0,0.0,533392.0,0.0,1417173120,0.03176615006640826
175017,India,2024-01-12,45018134.0,0.0,533392.0,0.0,1417173120,0.03176615006640826
175018,India,2024-01-13,45018134.0,0.0,533392.0,0.0,1417173120,0.03176615006640826
175019,India,2024-01-14,45021758.0,3624.0,533414.0,22.0,1417173120,0.03176870726986411
175020,India,2024-01-15,45021758.0,0.0,533414.0,0.0,1417173120,0.03176870726986411
175021,India,2024-01-16,45021758.0,0.0,533414.0,0.0,1417173120,0.03176870726986411
175022,India,2024-01-17,45021758.0,0.0,533414.0,0.0,1417173120,0.03176870726986411
175023,India,2024-01-18,45021758.0,0.0,533414.0,0.0,1417173120,0.03176870726986411
175024,India,2024-01-19,45021758.0,0.0,533414.0,0.0,1417173120,0.03176870726986411
175025,India,2024-01-20,45021758.0,0.0,533414.0,0.0,1417173120,0.03176870726986411
175026,India,2024-01-21,45023751.0,1993.0,533434.0,20.0,1417173120,0.031770113590638804
175027,India,2024-01-22,45023751.0,0.0,533434.0,0.0,1417173120,0.031770113590638804
175028,India,2024-01-23,45023751.0,0.0,533434.0,0.0,1417173120,0.031770113590638804
175029,India,2024-01-24,45023751.0,0.0,533434.0,0.0,1417173120,0.031770113590638804
175030,India,2024-01-25,45023751.0,0.0,533434.0,0.0,1417173120,0.031770113590638804
175031,India,2024-01-26,45023751.0,0.0,533434.0,0.0,1417173120,0.031770113590638804
175032,India,2024-01-27,45023751.0,0.0,533434.0,0.0,1417173120,0.031770113590638804
175033,India,2024-01-28,45025076.0,1325.0,533445.0,11.0,1417173120,0.0317710485505116
175034,India,2024-01-29,45025076.0,0.0,533445.0,0.0,1417173120,0.0317710485505116
175035,India,2024-01-30,45025076.0,0.0,533445.0,0.0,1417173120,0.0317710485505116
175036,India,2024-01-31,45025076.0,0.0,533445.0,0.0,1417173120,0.0317710485505116
175037,India,2024-02-01,45025076.0,0.0,533445.0,0.0,1417173120,0.0317710485505116
